CLAVE,Year,agriculture,business_support,construction,entertainment,finance,hospitality,management,manufacturing,media,mining,other_services,professional_services,real_estate,retail,transport,wholesale,UE,micro_firms,small_firms,medium_firms,big_firms
17017,2019,0.001948368241597662,0.018996590355577204,0.0014612761811982464,0.014612761811982464,0.009254749147588894,0.1597661958110083,0,0.08621529469069654,0.004870920603994155,0.0014612761811982464,0.16074037993180712,0.008280565026790063,0.011203117389186557,0.4905017048222114,0.00876765708718948,0.021919142717973697,2053,95.03,4.29,0.58,0.1
17018,2015,9.665571235260004e-4,0.02165087956698241,3.8662284941040013e-4,0.016238159675236806,0.005412719891745603,0.12410593466073845,0,0.10284167794316644,0.0017398028223468006,5.799342741156003e-4,0.17456021650879566,0.005992654165861202,0.008892325536439203,0.502416392808815,0.0015464913976416005,0.032669630775178815,5173,96.11,3.5,0.25,0.14
17018,2019,0.0010513404590853338,0.011739968459786228,0.0012265638689328894,0.014543543017347118,0.00841072367268267,0.13124233397581916,0,0.10793762046609427,0.001927457508323112,5.256702295426669e-4,0.18556159102856143,0.01209041527948134,0.010162957771158226,0.4848431750481864,0.0049062554757315574,0.023830383739267567,5707,94.88,4.64,0.28,0.16
17019,2015,0.006896551724137931,0.01839080459770115,0,0.016091954022988506,0.0015325670498084292,0.14022988505747128,0,0.11724137931034483,0.0038314176245210726,0,0.11954022988505747,0.006130268199233717,0.00996168582375479,0.5295019157088122,0.0015325670498084292,0.029118773946360154,1305,96.7,2.99,0.31,0
17019,2019,0.006155950752393981,0.011627906976744186,0,0.017783857729138167,0.0027359781121751026,0.1716826265389877,0,0.12448700410396717,0.002051983584131327,0,0.12585499316005472,0.007523939808481532,0.01094391244870041,0.49316005471956226,0.0013679890560875513,0.024623803009575923,1462,96.37,3.28,0.34,0
17020,2015,0.0019569471624266144,0.015003261578604044,0,0.011741682974559686,0.0091324200913242,0.21330724070450097,0,0.1350293542074364,0.0032615786040443573,0,0.12067840834964122,0.008480104370515329,0.008480104370515329,0.45596868884540115,0.002609262883235486,0.014350945857795172,1533,94.39,5.15,0.39,0.07
17020,2019,0.0010851871947911015,0.010851871947911014,0.0010851871947911015,0.008138903960933261,0.008138903960933261,0.26695604991861094,0,0.12859468258274553,0.002170374389582203,5.425935973955507e-4,0.12859468258274553,0.010851871947911014,0.009224091155724362,0.40151926207270755,0.0065111231687466084,0.015735214324470972,1843,91.21,8.25,0.49,0.05
17021,2015,0.007731958762886598,0.030927835051546393,0,0.010309278350515464,0.015463917525773196,0.13144329896907217,0,0.08762886597938144,0.007731958762886598,0,0.12371134020618557,0.015463917525773196,0.01288659793814433,0.5231958762886598,0.005154639175257732,0.028350515463917526,388,95.36,3.87,0.77,0
17021,2019,0.01020408163265306,0.02040816326530612,0,0.007653061224489796,0.015306122448979591,0.17857142857142858,0,0.09438775510204081,0.01020408163265306,0,0.125,0.02040816326530612,0.017857142857142856,0.47959183673469385,0.00510204081632653,0.015306122448979591,392,93.88,5.61,0.51,0
17022,2015,0.004835589941972921,0.022243713733075435,0,0.013539651837524178,0.0019342359767891683,0.10058027079303675,0,0.13539651837524178,0.0019342359767891683,0,0.12572533849129594,0.008704061895551257,0.009671179883945842,0.5502901353965184,0,0.025145067698259187,1034,96.62,3.29,0.1,0
17022,2019,0.004424778761061947,0.015486725663716814,0.0014749262536873156,0.008849557522123894,0.0022123893805309734,0.13421828908554573,0,0.15634218289085547,0.0022123893805309734,0,0.12831858407079647,0.00663716814159292,0.008849557522123894,0.48008849557522126,0.008849557522123894,0.0420353982300885,1356,95.35,4.13,0.44,0.07
17023,2015,0,0.018633540372670808,0,0.018633540372670808,0.006211180124223602,0.06832298136645963,0,0.08695652173913043,0.006211180124223602,0,0.12422360248447205,0,0,0.5900621118012422,0.031055900621118012,0.049689440993788817,161,97.52,2.48,0,0
17023,2019,0,0.012048192771084338,0,0,0.03614457831325301,0.0783132530120482,0,0.09036144578313253,0.006024096385542169,0,0.12650602409638553,0.006024096385542169,0,0.5903614457831325,0.018072289156626505,0.03614457831325301,166,96.99,2.41,0.6,0
17024,2015,0.018508997429305913,0.02005141388174807,5.141388174807198e-4,0.02365038560411311,0.0015424164524421595,0.15424164524421594,0,0.09151670951156812,0.003084832904884319,5.141388174807198e-4,0.16555269922879176,0.006169665809768638,0.012853470437017995,0.4781491002570694,0.002570694087403599,0.021079691516709513,1945,97.02,2.47,0.41,0.1
17024,2019,0.02420185375901133,0.01132852729145211,0.0020597322348094747,0.01905252317198764,0.0020597322348094747,0.154994850669413,0,0.09577754891864057,5.149330587023687e-4,5.149330587023687e-4,0.16374871266735325,0.013388259526261586,0.01132852729145211,0.4737384140061792,0.005149330587023687,0.022142121524201853,1942,94.54,4.89,0.46,0.1
17025,2015,0.004897159647404506,0.030362389813907934,9.794319294809011e-4,0.02644466209598433,0.005876591576885406,0.15377081292850148,0,0.096963761018609207,0.0019588638589618022,0,0.1743388834476004,0.0068560235063663075,0.01762977473065622,0.46131243878550443,0.002938295788442703,0.015670910871694418,1021,96.67,3.13,0,0.2
17025,2019,0.008356545961002786,0.01021355617455896,0.0018570102135561746,0.025069637883008356,0.0064995357474466105,0.17363045496750232,0,0.11234911792014857,0.002785515320334262,0,0.17734447539461468,0.013927576601671309,0.016713091922005572,0.43268337975858867,0.0018570102135561746,0.016713091922005572,1077,94.52,5.11,0.19,0.19
17026,2015,0,0.01629802095459837,0.0011641443538998836,0.012805587892898719,0.004656577415599534,0.17112922002328287,0,0.12689173457508732,0.0034924330616996507,0,0.11175785797438882,0.006984866123399301,0.01629802095459837,0.5052386495925495,0,0.023282887077997673,859,95.34,4.31,0.35,0
17026,2019,0,0.010101010101010102,0.00101010101010101,0.012121212121212121,0.005050505050505051,0.18181818181818182,0,0.10404040404040404,0.00101010101010101,0,0.12222222222222222,0.005050505050505051,0.013131313131313131,0.5171717171717172,0.00202020202020202,0.025252525252525252,990,93.84,5.25,0.71,0.2
17027,2015,0,0.028938906752411574,0,0,0.003215434083601286,0.12218649517684887,0,0.12540192926045016,0.012861736334405145,0,0.1382636655948553,0.006430868167202572,0.006430868167202572,0.5209003215434084,0,0.03536977491961415,311,94.86,4.5,0.64,0
17027,2019,0.013368983957219251,0.0106951871657754,0,0.00267379679144385,0.00267379679144385,0.16310160427807488,0,0.12299465240641712,0,0,0.15240641711229946,0.016042780748663103,0.008021390374331552,0.47058823529411764,0.00267379679144385,0.034759358288770054,374,96.52,3.21,0,0.27
17028,2015,0.0035739814152966403,0.020014295925661188,0.001072194424588992,0.019656897784131523,0.005718370264474625,0.14081486776268765,0,0.10185847033595426,0.004288777698355968,7.147962830593281e-4,0.16225875625446748,0.007862759113652609,0.01250893495353824,0.4996426018584703,0.0028591851322373124,0.017155110793423873,2798,95.57,3.93,0.36,0.14
17028,2019,0.002939255388634879,0.013716525146962769,6.531678641410843e-4,0.016002612671456563,0.008817766165904637,0.1675375571521881,0,0.10450685826257348,0.002939255388634879,3.2658393207054214e-4,0.16623122142390595,0.014369693011103853,0.010450685826257348,0.4627694317439582,0.006858262573481384,0.021881123448726322,3062,94.55,4.93,0.42,0.07
17029,2015,3.862495171881035e-4,0.02414059482425647,0.001544998068752414,0.018346852066434917,0.006759366550791812,0.15179606025492468,0,0.09868675164156045,0.00328312089609888,3.862495171881035e-4,0.1544998068752414,0.014484356894553883,0.02298184627269216,0.45731942835071454,0.0034762456546929316,0.04190807261490923,5178,95.56,4.04,0.29,0.12
17029,2019,0.0025428038650618747,0.015765383963383624,0.0020342430920494998,0.014070181386675708,0.008306492625868791,0.1703678589591456,0,0.10442447872520766,0.0022037633497202914,5.085607730123749e-4,0.1686726563824377,0.013392100355992542,0.011357857263943042,0.4595694185455162,0.0030513646380742497,0.023732836073910833,5899,94.08,5.09,0.56,0.2
17030,2015,0,0.026330532212885154,0,0.01288515406162465,0.004481792717086834,0.115406162464986,5.602240896358543e-4,0.16470588235294117,0.0028011204481792717,0,0.1434173669467787,0.0067226890756302525,0.01288515406162465,0.48403361344537815,0.0033613445378151263,0.022408963585434174,1785,96.41,3.14,0.11,0.34
17030,2019,0.005686433793663688,0.015840779853777416,0.0012185215272136475,0.012185215272136474,0.007717303005686434,0.1462225832656377,0,0.16653127538586515,0.0020308692120227455,0,0.14256701868399674,0.007311129163281885,0.015028432168968318,0.43826157595450854,0.008123476848090982,0.03127538586515029,2462,95.45,4.14,0.24,0
17031,2015,0.011454183266932271,0.018426294820717132,0,0.022410358565737053,0.0049800796812749,0.1603585657370518,0,0.08964143426294821,0.005478087649402391,0,0.16085657370517928,0.01593625498007968,0.023406374501992032,0.4676294820717131,0.00249003984063745,0.01693227091633466,2008,94.97,4.43,0.3,0.3
17031,2019,0.00966183574879227,0.012077294685990338,0.0014492753623188406,0.024154589371980676,0.008695652173913044,0.1826086956521739,0,0.08695652173913043,0.004347826086956522,4.830917874396135e-4,0.1671497584541063,0.017874396135265702,0.00821256038647343,0.45458937198067634,0.0024154589371980675,0.01932367149758454,2070,94.83,4.44,0.53,0.14
17032,2015,0.00641025641025641,0.029914529914529916,0,0.014957264957264958,0.004273504273504274,0.10683760683760683,0,0.1858974358974359,0.008547008547008548,0,0.11752136752136752,0.002136752136752137,0.01282051282051282,0.47435897435897434,0.004273504273504274,0.03205128205128205,468,95.3,4.27,0.43,0
17032,2019,0.023734177215189875,0.012658227848101266,0.0031645569620253164,0.023734177215189875,0.0031645569620253164,0.11867088607594936,0,0.15981012658227847,0.004746835443037975,0,0.11234177215189874,0.004746835443037975,0.015822784810126583,0.46835443037974683,0.004746835443037975,0.04430379746835443,632,96.36,3.48,0.16,0
17033,2015,0.0022598870056497176,0.030508474576271188,0,0.020338983050847456,0.0022598870056497176,0.05649717514124294,0,0.47796610169491527,0.003389830508474576,0,0.0768361581920904,0,0.004519774011299435,0.3050847457627119,0.0011299435028248588,0.0192090395480226,885,94.92,4.75,0.34,0
17033,2019,0.008746355685131196,0.016763848396501458,7.288629737609329e-4,0.009475218658892129,0.0014577259475218659,0.07142857142857142,0,0.5160349854227405,0.0029154518950437317,0,0.07434402332361516,0.0036443148688046646,0.00510204081632653,0.2696793002915452,0.0014577259475218659,0.018221574344023325,1372,93.51,6.05,0.44,0
17034,2019,0.002127659574468085,0.014893617021276596,0.002127659574468085,0.023404255319148935,0.002127659574468085,0.09787234042553192,0,0.16170212765957448,0.002127659574468085,0,0.09574468085106383,0.002127659574468085,0.006382978723404255,0.5680851063829787,0,0.02127659574468085,470,96.38,3.19,0.43,0
17035,2019,0,0.018404907975460124,0,0.011393514460999123,8.764241893076249e-4,0.10078878177037687,0,0.19106047326906223,0.0026292725679228747,0,0.13409290096406662,0.007887817703768623,0.006134969325153374,0.5056967572304996,0.0043821209465381246,0.016652059596844872,1141,97.9,2.02,0.09,0
18001,2015,0.02615278733654508,0.015141087405368204,0.0020646937370956643,0.01307639366827254,0.015141087405368204,0.16311080523055746,0,0.08671713695801789,0.0027529249827942187,0.0034411562284927736,0.16655196145905024,0.01307639366827254,0.01032346868547832,0.4411562284927736,0.01032346868547832,0.030970406056434963,1453,92.43,6.33,0.96,0.28
18001,2019,0.03644501278772379,0.011508951406649617,6.393861892583121e-4,0.01278772378516624,0.014705882352941176,0.19629156010230178,0,0.0792838874680307,0.00319693094629156,0.005115089514066497,0.17263427109974425,0.01278772378516624,0.012148337595907928,0.4053708439897698,0.010230179028132993,0.026854219948849106,1564,89.96,8.5,1.41,0.13
18002,2015,0.0019230769230769232,0.019230769230769232,0.007692307692307693,0.01730769230769231,0.013461538461538462,0.175,0,0.12115384615384615,0.0057692307692307696,0.0019230769230769232,0.1673076923076923,0.013461538461538462,0.015384615384615385,0.4096153846153846,0.0057692307692307696,0.025,520,94.04,5.58,0.19,0.19
18002,2019,0,0.0076045627376425855,0,0.02091254752851711,0.02091254752851711,0.18631178707224336,0,0.10456273764258556,0.0019011406844106464,0.0038022813688212928,0.16159695817490494,0.017110266159695818,0.017110266159695818,0.42015209125475284,0.0076045627376425855,0.030418250950570342,526,94.49,5.13,0.38,0
18003,2015,0,0.00823045267489712,0,0.037037037037037035,0.024691358024691357,0.18930041152263374,0,0.08641975308641975,0.012345679012345678,0,0.13580246913580246,0.0205761316872428,0.00411522633744856,0.4279835390946502,0.024691358024691357,0.02880658436213992,243,93.42,6.58,0,0
18003,2019,0,0.005235602094240838,0,0.02617801047120419,0.028795811518324606,0.18324607329842932,0,0.1099476439790576,0.002617801047120419,0.007853403141361256,0.11780104712041885,0.020942408376963352,0.002617801047120419,0.4581151832460733,0.010471204188481676,0.02617801047120419,382,93.72,5.24,1.05,0
18004,2015,0.0045090180360721445,0.014278557114228457,0.00125250501002004,0.015531062124248497,0.011272545090180362,0.22344689378757515,0,0.093937875751503,0.005511022044088177,0,0.14879759519038077,0.011773547094188376,0.015531062124248497,0.41733466933867736,0.00876753507014028,0.028056112224448898,3992,93.74,5.71,0.45,0.1
18004,2019,0.009111225717723912,0.008767405879319236,0.0024067388688327317,0.014096613374591714,0.010658414990544955,0.2435963555097129,0,0.10073921265257005,0.0030943785456420837,5.157297576070139e-4,0.16193914388860237,0.008939315798521575,0.013752793536187038,0.39092315626611657,0.007220216606498195,0.024239298607529654,5817,91.4,7.94,0.48,0.05
18005,2015,0.008771929824561403,0.017543859649122806,0,0.008771929824561403,0.017543859649122806,0.14912280701754385,0,0.07894736842105263,0.008771929824561403,0.017543859649122806,0.08771929824561403,0.008771929824561403,0.008771929824561403,0.5789473684210527,0,0.008771929824561403,114,94.74,4.39,0.88,0
18005,2019,0.005291005291005291,0.010582010582010581,0,0,0.010582010582010581,0.2275132275132275,0,0.09523809523809523,0.005291005291005291,0.010582010582010581,0.12169312169312169,0,0.010582010582010581,0.47619047619047616,0,0.026455026455026454,189,96.83,2.65,0.53,0
18006,2015,6.345177664974619e-4,0.015862944162436547,0.0012690355329949238,0.023477157360406092,0.023477157360406092,0.15418781725888325,0,0.116751269035533,0.005710659898477157,0,0.16687817258883247,0.018401015228426396,0.013959390862944163,0.4213197969543147,0.008248730964467006,0.02982233502538071,1576,92.77,6.41,0.82,0
18006,2019,0.0010911074740861974,0.009819967266775777,0.0038188761593016913,0.018548827059465357,0.015275504637206765,0.16693944353518822,0,0.11893071467539552,0.00436442989634479,0,0.1854882705946536,0.018548827059465357,0.01745771958537916,0.4037097654118931,0.009274413529732678,0.02673213311511184,1833,90.23,9,0.71,0.05
18007,2015,0.002677376171352075,0.025435073627844713,0,0.01606425702811245,0.002677376171352075,0.14457831325301204,0,0.16733601070950468,0.004016064257028112,0,0.12717536813922356,0.004016064257028112,0.012048192771084338,0.47925033467202144,0.002677376171352075,0.012048192771084338,747,96.25,3.61,0.13,0
18007,2019,0.007352941176470588,0.014705882352941176,0,0.01715686274509804,0.00857843137254902,0.14583333333333334,0,0.17524509803921567,0.0024509803921568627,0,0.13357843137254902,0.003676470588235294,0.015931372549019607,0.4644607843137255,0.004901960784313725,0.006127450980392157,816,93.38,6.13,0.37,0.12
18008,2015,4.8355899419729207e-4,0.014506769825918761,0.0038684719535783366,0.017891682785299807,0.005319148936170213,0.18713733075435204,0,0.10203094777562863,0.0038684719535783366,4.8355899419729207e-4,0.17553191489361702,0.01160541586073501,0.017408123791102514,0.433752417794971,0.0033849129593810446,0.022727272727272728,2068,95.7,3.92,0.29,0.1
18008,2019,0.0011909487892020642,0.009130607383882492,0.003969829297340214,0.01627630011909488,0.006748709805478364,0.20643112346169115,0,0.10123064708217547,0.0023818975784041284,7.939658594680428e-4,0.1798332671695117,0.015482334259626836,0.02143707820563716,0.40849543469630806,0.003572846367606193,0.023025009924573243,2519,94.4,5.04,0.48,0.08
18009,2015,0.016574585635359115,0.016574585635359115,0,0.011049723756906077,0.0055248618784530384,0.14917127071823205,0,0.0718232044198895,0.016574585635359115,0,0.07734806629834254,0,0,0.6077348066298343,0.011049723756906077,0.016574585635359115,181,96.13,2.76,1.1,0
